,Rule,Transaction,Antecedent,Consequent,Support,Confidence,Lift
2219,"{Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_cafe -> Super many_school}","['Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_cafe', 'Super many_school']","Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_cafe",Super many_school,0.10307872174590803,0.9248251748251748,3.737167556852596
2220,"{Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_school -> Super many_cafe}","['Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_school', 'Super many_cafe']","Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_school",Super many_cafe,0.10307872174590803,0.9514388489208633,3.805755395683453
2221,"{Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_bus_station}","['Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_bus_station']","Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_bus_station,0.10307872174590803,0.731673582295989,3.0930385702990244
2222,"{Super many_atm,Super many_school,Super many_bus_station,Super many_cafe -> Super many_beauty_salon}","['Super many_atm,Super many_school,Super many_bus_station,Super many_cafe', 'Super many_beauty_salon']","Super many_atm,Super many_school,Super many_bus_station,Super many_cafe",Super many_beauty_salon,0.10307872174590803,0.8801996672212978,3.5765516169277123
2223,"{Super many_beauty_salon,Super many_bus_station,Super many_school,Super many_cafe -> Super many_atm}","['Super many_beauty_salon,Super many_bus_station,Super many_school,Super many_cafe', 'Super many_atm']","Super many_beauty_salon,Super many_bus_station,Super many_school,Super many_cafe",Super many_atm,0.10307872174590803,0.9869402985074627,3.9477611940298507
2224,"{Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe -> Super many_school}","['Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe', 'Super many_school']","Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe",Super many_school,0.1309431021044427,0.9586305278174037,3.87377312500702
2225,"{Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_gym,0.1309431021044427,0.9294605809128631,4.008396387600683
2226,"{Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school -> Super many_cafe}","['Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school', 'Super many_cafe']","Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school",Super many_cafe,0.1309431021044427,0.9710982658959537,3.884393063583815
2227,"{Super many_atm,Super many_gym,Super many_school,Super many_cafe -> Super many_beauty_salon}","['Super many_atm,Super many_gym,Super many_school,Super many_cafe', 'Super many_beauty_salon']","Super many_atm,Super many_gym,Super many_school,Super many_cafe",Super many_beauty_salon,0.1309431021044427,0.900804289544236,3.6602752287735703
2228,"{Super many_gym,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_atm}","['Super many_gym,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_atm']","Super many_gym,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_atm,0.1309431021044427,0.9882352941176471,3.9529411764705884
2229,"{Super many_atm,Super many_gym,Super many_bus_station,Super many_cafe -> Super many_school}","['Super many_atm,Super many_gym,Super many_bus_station,Super many_cafe', 'Super many_school']","Super many_atm,Super many_gym,Super many_bus_station,Super many_cafe",Super many_school,0.10288386593920498,0.9378330373001776,3.789731612145285
2230,"{Super many_atm,Super many_school,Super many_bus_station,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_school,Super many_bus_station,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_school,Super many_bus_station,Super many_cafe",Super many_gym,0.10288386593920498,0.8785357737104824,3.788777807295963
2231,"{Super many_atm,Super many_gym,Super many_school,Super many_bus_station -> Super many_cafe}","['Super many_atm,Super many_gym,Super many_school,Super many_bus_station', 'Super many_cafe']","Super many_atm,Super many_gym,Super many_school,Super many_bus_station",Super many_cafe,0.10288386593920498,0.9479353680430879,3.7917414721723515
2232,"{Super many_atm,Super many_gym,Super many_school,Super many_cafe -> Super many_bus_station}","['Super many_atm,Super many_gym,Super many_school,Super many_cafe', 'Super many_bus_station']","Super many_atm,Super many_gym,Super many_school,Super many_cafe",Super many_bus_station,0.10288386593920498,0.707774798927614,2.992010105516075
2233,"{Super many_gym,Super many_school,Super many_bus_station,Super many_cafe -> Super many_atm}","['Super many_gym,Super many_school,Super many_bus_station,Super many_cafe', 'Super many_atm']","Super many_gym,Super many_school,Super many_bus_station,Super many_cafe",Super many_atm,0.10288386593920498,0.9688073394495412,3.875229357798165
2234,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe -> Super many_gym}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe', 'Super many_gym']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe",Super many_gym,0.11866718628215121,0.9089552238805971,3.9199648814749786
2235,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym -> Super many_cafe}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym', 'Super many_cafe']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym",Super many_cafe,0.11866718628215121,0.9967266775777415,3.986906710310966
2236,"{Super many_bank,Super many_bar,Super many_gym,Super many_cafe -> Super many_beauty_salon}","['Super many_bank,Super many_bar,Super many_gym,Super many_cafe', 'Super many_beauty_salon']","Super many_bank,Super many_bar,Super many_gym,Super many_cafe",Super many_beauty_salon,0.11866718628215121,0.8955882352941178,3.6390806203716646
2237,"{Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe -> Super many_bar}","['Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe', 'Super many_bar']","Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe",Super many_bar,0.11866718628215121,0.9560439560439561,3.87552731628561
2238,"{Super many_bar,Super many_beauty_salon,Super many_gym,Super many_cafe -> Super many_bank}","['Super many_bar,Super many_beauty_salon,Super many_gym,Super many_cafe', 'Super many_bank']","Super many_bar,Super many_beauty_salon,Super many_gym,Super many_cafe",Super many_bank,0.11866718628215121,0.877521613832853,3.7004444718078897
2239,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe -> Super many_school}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe', 'Super many_school']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe",Super many_school,0.11983632112236944,0.9179104477611941,3.7092255259137388
2240,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school -> Super many_cafe}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school', 'Super many_cafe']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school",Super many_cafe,0.11983632112236944,0.9967585089141006,3.9870340356564022
2241,"{Super many_bank,Super many_school,Super many_bar,Super many_cafe -> Super many_beauty_salon}","['Super many_bank,Super many_school,Super many_bar,Super many_cafe', 'Super many_beauty_salon']","Super many_bank,Super many_school,Super many_bar,Super many_cafe",Super many_beauty_salon,0.11983632112236944,0.8925979680696662,3.626930144207068
2242,"{Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_bar}","['Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_bar']","Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_bar,0.11983632112236944,0.9579439252336449,3.8832292451019477
2243,"{Super many_bar,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_bank}","['Super many_bar,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_bank']","Super many_bar,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_bank,0.11983632112236944,0.8686440677966101,3.663008509393758
2244,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym -> Super many_school}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym', 'Super many_school']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym",Super many_school,0.11360093530787217,0.9541734860883797,3.855762465043752
2245,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school -> Super many_gym}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school', 'Super many_gym']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school",Super many_gym,0.11360093530787217,0.9448946515397083,4.0749574384048595
2246,"{Super many_bank,Super many_school,Super many_bar,Super many_gym -> Super many_beauty_salon}","['Super many_bank,Super many_school,Super many_bar,Super many_gym', 'Super many_beauty_salon']","Super many_bank,Super many_school,Super many_bar,Super many_gym",Super many_beauty_salon,0.11360093530787217,0.9268680445151033,3.7661811595023833
2247,"{Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym -> Super many_bar}","['Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym', 'Super many_bar']","Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym",Super many_bar,0.11360093530787217,0.9479674796747968,3.8427876032314825
2248,"{Super many_bar,Super many_beauty_salon,Super many_school,Super many_gym -> Super many_bank}","['Super many_bar,Super many_beauty_salon,Super many_school,Super many_gym', 'Super many_bank']","Super many_bar,Super many_beauty_salon,Super many_school,Super many_gym",Super many_bank,0.11360093530787217,0.8793363499245853,3.7080970811938965
2249,"{Super many_bank,Super many_bar,Super many_gym,Super many_cafe -> Super many_school}","['Super many_bank,Super many_bar,Super many_gym,Super many_cafe', 'Super many_school']","Super many_bank,Super many_bar,Super many_gym,Super many_cafe",Super many_school,0.12217459080280592,0.9220588235294118,3.7259888837424735
2250,"{Super many_bank,Super many_school,Super many_bar,Super many_cafe -> Super many_gym}","['Super many_bank,Super many_school,Super many_bar,Super many_cafe', 'Super many_gym']","Super many_bank,Super many_school,Super many_bar,Super many_cafe",Super many_gym,0.12217459080280592,0.9100145137880987,3.9245331804710277
2251,"{Super many_bank,Super many_school,Super many_bar,Super many_gym -> Super many_cafe}","['Super many_bank,Super many_school,Super many_bar,Super many_gym', 'Super many_cafe']","Super many_bank,Super many_school,Super many_bar,Super many_gym",Super many_cafe,0.12217459080280592,0.9968203497615261,3.9872813990461045
2252,"{Super many_bank,Super many_school,Super many_gym,Super many_cafe -> Super many_bar}","['Super many_bank,Super many_school,Super many_gym,Super many_cafe', 'Super many_bar']","Super many_bank,Super many_school,Super many_gym,Super many_cafe",Super many_bar,0.12217459080280592,0.9587155963302751,3.8863573778570077
2253,"{Super many_bar,Super many_school,Super many_gym,Super many_cafe -> Super many_bank}","['Super many_bar,Super many_school,Super many_gym,Super many_cafe', 'Super many_bank']","Super many_bar,Super many_school,Super many_gym,Super many_cafe",Super many_bank,0.12217459080280592,0.8337765957446808,3.515974929631637
2254,"{Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe -> Super many_school}","['Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe', 'Super many_school']","Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe",Super many_school,0.11788776305533905,0.9497645211930926,3.8379460809157098
2255,"{Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_gym}","['Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_gym']","Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_gym,0.11788776305533905,0.942367601246106,4.064059268567241
2256,"{Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym -> Super many_cafe}","['Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym', 'Super many_cafe']","Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym",Super many_cafe,0.11788776305533905,0.983739837398374,3.934959349593496
2257,"{Super many_bank,Super many_school,Super many_gym,Super many_cafe -> Super many_beauty_salon}","['Super many_bank,Super many_school,Super many_gym,Super many_cafe', 'Super many_beauty_salon']","Super many_bank,Super many_school,Super many_gym,Super many_cafe",Super many_beauty_salon,0.11788776305533905,0.9250764525993883,3.758901310166319
2258,"{Super many_gym,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_bank}","['Super many_gym,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_bank']","Super many_gym,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_bank,0.11788776305533905,0.8897058823529412,3.7518246411136356
2259,"{Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_cafe -> Super many_school}","['Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_cafe', 'Super many_school']","Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_cafe",Super many_school,0.10035074045206548,0.9163701067615658,3.703001092834926
