Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
wTaomJ5xoi-c7R_xKFmcpA,Positano Restaurant,"Italian,Gluten-Free,Seafood",$11-30,$11-30,"
                                A
                            ",24,8,10,43,163,Yes,Full Bar,,Yes,,No,Yes,"Valet, Street",,Yes,Yes,Yes,No,,"Casual, Classy",,Average,
LEkhdJnTrdOGlMX8BdC7Sw,Monaco Restaurant,"Dance Clubs,Hookah Bars,Russian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,,No,"Valet, Street",,Yes,Yes,,Free,,,Casual,Loud,
BsdB6DhfvSq7ZZs-_u0RpA,Taci’s Beyti,"Turkish,Middle Eastern,Mediterranean",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
nZnvTkZuyJhtZlPpe9EFjQ,Jr. Bella’s Pizza & Pasta,"Pizza,Italian",Under $10,Under $10,"
                                A
                            ",5,0,0,0,2,Yes,Beer & Wine Only,,,,,No,,,Yes,No,,No,,,Casual,,
jlm_3JiuNP6M5U_ul72kxw,Flatiron,"Steakhouses,Seafood,American (Traditional)",$11-30,$11-30,"
                                74 out of 100
                            ",7,5,6,19,41,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,,Casual,Average,
DQoulVToSZ4nrfcUJYLs6A,Terrapin Restaurant,"American (New),Bars",$11-30,$11-30,"
                                65 out of 100
                            ",28,51,55,133,123,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,No,,,Casual,Average,
4vBmirqfvIInVLzu1M2MfA,Olive Garden Italian Restaurant,"Italian,Salad",$11-30,$11-30,"
                                69 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
edvgrb_E4p4kR519o88owQ,Texas Roadhouse,"American (Traditional),Steakhouses,Barbeque",$11-30,$11-30,"
                                73 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,
EfzYyKP2Svp_AY7pSloY7A,Christina’s,"Italian,Seafood,Steakhouses",$11-30,$11-30,"
                                67 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
QW8vHJM19SRnHFb0XApqWg,Savona’s Trattoria,Italian,$11-30,$11-30,"
                                80 out of 100
                            ",9,15,9,45,57,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Romantic,Casual,Average,
0rBKV1lp6ogBO0Cl4TPRUQ,Annarella,"Italian,Wine Bars",$11-30,$11-30,"
                                88 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,Yes,Free,,Classy,Casual,Quiet,
U7FT-LJhhpwkO6I1tyZAfg,Santa Fe Uptown,"Mexican,Bars,Tex-Mex",$11-30,$11-30,"
                                68 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
kH4nYGK7-wsLzg6aXYaaew,Chops Grille,"Steakhouses,Burgers,Seafood",$11-30,$11-30,"
                                67 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,,Casual,Average,
N5xMhepvfbXDS6DL1c55Kw,O’Neill’s,"Steakhouses,Burgers,Sports Bars",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,Free,,Casual,Casual,Average,
Jyh_gmYQHASFnFu22uhQaw,Bedford 234,American (New),Above $61,Above $61,"
                                62 out of 100
                            ",10,12,5,13,21,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,,Casual,Loud,
64cBcKKFNB_U5JzfeqFiXQ,Blue Dolphin Ristorante,Italian,$11-30,$11-30,"
                                91 out of 100
                            ",10,7,6,30,44,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
iLShA1zupM00mg9oLNOqaw,Muscoot Tavern,"Pizza,American (New),Burgers",$11-30,$11-30,"
                                59 out of 100
                            ",8,15,22,44,47,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
0TARSjXoG1f711Nd1GfpeA,Moderne Barn,American (New),$31-60,$31-60,"
                                75 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,No,Yes,,No,,Trendy,Casual,Average,
XJLB3FpYV0ifGZgMs2logA,Le Jardin Du Roi,"French,Wine Bars",$11-30,$11-30,"
                                58 out of 100
                            ",6,10,18,36,31,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Romantic,Casual,Average,
ThZP35kkUy20uAaBMy2afA,Locali,"Bars,Pizza",$11-30,$11-30,,10,1,12,21,46,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
DRBx2Kyo9lzDlsggp-ENqA,Layla’s Falafel,"Middle Eastern,Falafel",$11-30,$11-30,,6,11,20,49,188,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
SNL7qe_lLrwUVwe_7k84zw,Gallo Ristorante,Italian,$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,Free,,Classy,Casual,Average,
yrVh0GkyJ1cFID-sSjA2ig,Riviera,Italian,$11-30,$11-30,"
                                81 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,,,Yes,Yes,,No,,,Casual,,
I2N3vUqWSeYi4lkxQQQf1A,Traditions 118 Restaurant,Italian,$31-60,$31-60,"
                                79 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Classy,Casual,Average,
TgeCgw_E0p0Zs3zD-5HuWg,Tesoro D’Italia,"Italian,Wine Bars",$11-30,$11-30,"
                                92 out of 100
                            ",2,2,4,12,30,Yes,Full Bar,,Yes,,No,No,"Street, Private Lot",,Yes,Yes,Yes,Free,,Classy,Casual,Average,
eMy5SWhtlr00tGphFqHH8A,Terra Rustica,Italian,$11-30,$11-30,"
                                68 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
5NodXmYlCReDo8uxKMiMSQ,Vox Bar & Restaurant,"French,Bars",$31-60,$31-60,"
                                87 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,"Casual, Classy",Casual,Average,
CRSbFkcdlq6TwE5FkXKxfw,Misto,"Salad,Pizza,Italian",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
9xz9WhIGVujdMuX9kufUGA,Olio Restaurant,"American (New),Breakfast & Brunch",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,No,Yes,,Free,,,Casual,Average,
zCtRcLz0fXGoyS4atkggLQ,Amore Cucina & Bar,"Pizza,Italian,Bars",$11-30,$11-30,,8,19,18,28,47,Yes,Full Bar,,Yes,,No,Yes,"Street, Private Lot",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
w_5USo4F9Hw8PDta4ZRIGw,121 Restaurant & Bar,"American (New),Wine Bars",$11-30,$11-30,"
                                90 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
K3ZFCPzG7zHDEFynWIUiAA,Trips Restaurant,"American (Traditional),Seafood,Mediterranean",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,No,Yes,,No,,,Casual,Average,
lTLn7J4eBi9LUnPVFUpaLQ,Hope Pizza Restaurant,"Pizza,Greek,Italian",$11-30,$11-30,,2,7,12,27,72,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
u8YKXBQ2oSj5CO0LrfjA7Q,Hoodoo Brown BBQ,"Barbeque,Bars",$11-30,$11-30,,51,56,62,114,289,Yes,Full Bar,,Yes,,No,No,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
ArLPQFk1B75DR_rAlPQuHQ,Louie’s Italian Restaurant & Bar,Italian,$31-60,$31-60,,12,5,7,12,7,Yes,Full Bar,,,,,No,Valet,,Yes,Yes,,,,Casual,Casual,Average,
B0hm_ZjTbqb_auxaDNd4LQ,Fish Restaurant + Bar,"American (New),Seafood,Bars",$11-30,$11-30,,11,11,20,79,95,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
grZgM1Hb7yAwC_y7vIjBqg,Pellicci’s Restaurant,"Italian,Pizza,Seafood",$11-30,$11-30,,5,9,11,32,31,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,Free,,Casual,Casual,Average,
tjo56EzOR8yuZ7prjpr7dA,Acuario Restaurant,"Peruvian,Seafood,Cocktail Bars",$11-30,$11-30,,15,10,18,27,35,Yes,Full Bar,,Yes,,,No,"Garage, Street",,Yes,Yes,,No,,"Casual, Trendy",Casual,Average,
gLobgo8Lir8qYgyxdukLpA,Kona Grill,"Sushi Bars,American (New),Beer, Wine & Spirits",$11-30,$11-30,,53,43,55,62,36,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,,Free,,Casual,Casual,Average,
fqzgtrZ-iQpo6oHFORvP1w,Plan B Burger Bar,"Burgers,Beer Bar,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,No,,Free,,Casual,Casual,Average,Background
xzSkjB50wl3q7XMxJMM9mg,Trattoria 632,"Italian,Venues & Event Spaces,Pizza",$11-30,$11-30,"
                                89 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
QRQWbXVTlgDBKdvNq6BrwQ,Brasitas,"Spanish,Latin American,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,Free,,,Casual,Average,
Rl5_NQgeo0yJbnPJWom0tg,T’s Pizza Kitchen,"Pizza,Italian",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
Tza_oU_qFDhPmXzJ1kCSDg,Terra Ristorante Italiano,Italian,$31-60,$31-60,,1,10,11,29,34,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,,Casual,Average,
bny63lKAjB4qQLt2Dt4eyA,CAVA,Mediterranean,$11-30,$11-30,,4,4,2,8,11,Yes,No,,No,,,No,,,Yes,No,,No,,Hipster,Casual,Average,
iAQnKZOqlBmNtYKp3HyUpg,Harlan Social,American (New),$31-60,$31-60,,21,24,41,79,72,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
0Ri8MuVm2EkURIi6GTtaMA,Mexicue,"Mexican,Bars",$31-60,$31-60,,28,29,22,38,78,Yes,Full Bar,,,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,,
DZ4MxEExlQzbx1J2OrAT8A,Applausi Osteria,Italian,$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Classy,Casual,Average,
1lLo8uWF0l2Es-nZhV7fdw,Cafe Silvium,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,Yes,,No,,,Casual,Average,
dm1neYuZCR0Fsc08_s5n9w,Graziella’s Italian Bistro,Italian,$11-30,$11-30,"
                                67 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,,Casual,Average,
0lT6IcJmKFr1uSvja1aTOw,Via Veneto 26,Italian,$11-30,$11-30,"
                                85 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,Yes,No,,Casual,Casual,Average,
E_gRxGGObxmQQ3tu9VfVcg,Buffalo Wild Wings,"American (Traditional),Sports Bars,Chicken Wings",$11-30,$11-30,"
                                84 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Garage,,Yes,No,Yes,Free,,Casual,,Very Loud,
F3D79doGI1mTzHb3wx4ttw,Mediterraneo White Plains,"Mediterranean,Wine Bars",$31-60,$31-60,"
                                92 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,,,Yes,Yes,,No,,Trendy,Dressy,Loud,
FuwuGPaw5tEWPLzR2vYTbw,The Melting Pot - White Plains,Fondue,$31-60,$31-60,"
                                97 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,"Garage, Street",,No,Yes,,Free,,Intimate,Casual,Quiet,
FrM_ZvVGPHcAGmuqKYFTxA,Don Coqui,"Spanish,Lounges,Latin American",$11-30,$11-30,"
                                82 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Trendy,Casual,Loud,DJ
zhQnT2pJYqOwNCGg2Ygf_w,City Limits Diner,"Diners,American (New),Breakfast & Brunch",$11-30,$11-30,"
                                70 out of 100
                            ",56,65,83,155,129,Yes,Full Bar,,Yes,,No,No,"Street, Private Lot",,Yes,No,,No,,Casual,,Average,
JVgfdBRmCzyF2QSSKGmsLw,Mulino’s of Westchester,Italian,$31-60,$31-60,"
                                95 out of 100
                            ",15,12,23,35,68,Yes,Full Bar,,Yes,,,No,Valet,,No,Yes,No,No,,Upscale,Dressy,Average,
1WvUXGlcFhTFNR4TYImn0Q,Brother Jimmy’s BBQ,"Barbeque,Sports Bars",$11-30,$11-30,,78,43,55,59,62,Yes,Full Bar,,Yes,,,No,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
pvMQUUdtqwKVZ2CAaw6GVg,Haiku Asian Bistro - White Plains,"Sushi Bars,Asian Fusion,Lounges",$11-30,$11-30,"
                                52 out of 100
                            ",33,21,46,91,68,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
pxSB6kmKF8Tmst1RymBAwQ,La Manda’s Restaurant,Italian,$11-30,$11-30,"
                                66 out of 100
                            ",0,0,0,0,0,No,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
0KVRpJLGvGG9xu8HS327sw,Freebird Kitchen and Bar,"Bars,Southern,Comfort Food",$11-30,$11-30,"
                                69 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,,,,Yes,,,Yes,Yes,Yes,No,,"Casual, Trendy",Casual,Average,
8RPOQbazwogK2hLBca6Osg,Olive Garden Italian Restaurant,"Italian,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,Yes,Yes,No,,Casual,Casual,Average,
4NoTU6tPJdWagNGNyiSFRg,Casaletto Ristorante,Italian,$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,Free,,Classy,Casual,Average,
nz2uBWecYIqNmkHgyqkEAA,Char Steakhouse and Bar,"Steakhouses,Bars,Seafood",$31-60,$31-60,"
                                9 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
ww9KR8C_0DJDWZwjwhRxEQ,BRIO Tuscan Grille,"Italian,American (New),Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,Free,,,Casual,Average,
1WyOnbWbT-NAkNNfOlFF5A,Stanziato’s Wood Fired Pizza,"Pizza,Bars,Vegetarian",$11-30,$11-30,,16,22,32,71,229,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
HHkTmzDBE9sGWvtSW9Ne8A,Tangra Masala,"Chinese,Indian,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,No,No,,No,,No,No,Street,,Yes,No,,No,,Casual,Casual,Average,
P1hH4JDmzCX9hs-lZ-GCNw,Prima Sarabella Italian Cuisine,Italian,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,,,,No,Street,,Yes,Yes,,No,,Classy,Casual,Quiet,
uYHN9Vw3V1ajDGRnNDtbYw,Michael’s of Brooklyn,Italian,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,No,"Valet, Private Lot",,Yes,Yes,Yes,Free,,"Romantic, Classy",Dressy,Average,
xGdRgo6uc2aFSRUVPzVF0g,Sahara Restaurant & Catering,Mediterranean,$11-30,$11-30,"
                                A
                            ",69,44,67,76,93,Yes,Full Bar,,Yes,,,Yes,"Valet, Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
vyoA8dxwScuMV_AsTcjQcg,L & B Spumoni Gardens,"Pizza,Italian",Under $10,Under $10,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,Yes,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
tv_bPt2qM9Z71oj5VweoVw,Vanka Cafe,"Russian,Cafes,Mediterranean",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
ump6kWtkh2uoKN6vciv5UQ,Tsob Tsobe,Mediterranean,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
dsgzaF4lODoOj1Mu1Cf_bQ,La Casa Bella,"Italian,Pizza",$11-30,$11-30,"
                                A
                            ",27,22,21,51,90,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
QLaXnQ_JU-SNrONvYnGNFQ,Baku Palace Restaurant,"Russian,Middle Eastern,Modern European",$31-60,$31-60,"
                                A
                            ",19,10,9,26,52,Yes,Full Bar,,Yes,,,Yes,"Valet, Private Lot",,Yes,Yes,,Free,,Classy,Dressy,Average,
GBxnLvHAbpv9YU4GWfkASw,Patrizia’s Of Sheepshead Bay,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,Yes,Free,,Casual,Casual,,
THKnKxcaYAW4ItT8HMZvhA,Next Door,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,
rlp1_EyRynmIDlJClhRNlQ,Randazzo’s Clam Bar,Seafood,$11-30,$11-30,"
                                A
                            ",58,55,78,194,154,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
g5RU0f6w4V7o4xjlKrDetA,Opera Cafe & Lounge,"Turkish,Mediterranean,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",48,38,56,152,225,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,Classy,Casual,Average,
OhUwfEt_scdr6tiptSI8NQ,Liman Restaurant,"Turkish,Seafood,Mediterranean",$31-60,$31-60,"
                                A
                            ",34,13,29,65,110,Yes,Full Bar,,No,,,Yes,"Valet, Street",,Yes,Yes,,Free,,,Casual,Average,
XAWp4A8xJYaEX8TepS1xOg,Rocca Cafe Lounge,"Turkish,Mediterranean,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,Free,,"Casual, Trendy",Casual,Average,
inI34xFWJoIGqw-NZwKitw,Maria’s Restaurant,"Italian,Seafood",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,,Casual,Quiet,
JuHeNFYoeva_FDjmtj_vLw,il Fornetto,"Italian,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,"Valet, Street, Private Lot",,Yes,Yes,Yes,Free,,Classy,Casual,Average,
1V7TLHWs8FO7iHrRUBgNBA,Sachiko,"American (New),Japanese,Sushi Bars",$11-30,$11-30,"
                                A
                            ",7,5,5,8,5,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,No,,No,,Divey,Casual,Average,
VXyk19eG4B2I6noumvfHCw,Gargiulo’s,"Italian,Venues & Event Spaces,Seafood",$11-30,$11-30,"
                                A
                            ",35,16,19,36,96,Yes,Full Bar,,Yes,,,No,"Valet, Private Lot",,No,Yes,Yes,Free,,Classy,Dressy,Average,
EKakzNWjXtZWeI4jqKO3xg,Footprints Cafe,"Pubs,Karaoke,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,Live
PnC2vFOBeM8PKxItIDMfYQ,Kitchen 21,"Bars,American (New)",$31-60,$31-60,"
                                A
                            ",41,36,23,26,41,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,No,Yes,No,,,Casual,Average,
pjTkv5MBIPnakUGuFddPvg,The Phunky Elephant,"American (New),Gastropubs,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
0O0DV4tKQkp2lS2wGcg_7A,Bin 5,"Italian,Cocktail Bars",$31-60,$31-60,"
                                B
                            ",8,5,16,45,204,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Intimate,Casual,Average,
hmndKMvCwTzXSAPp4KmGYg,Bayou,"Cajun/Creole,Southern,Diners",$11-30,$11-30,"
                                A
                            ",12,12,39,113,171,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,Romantic,,Average,
TCPZLIG8mkX0iOD4K3_wAw,Basilio Inn,"Italian,American (New)",$11-30,$11-30,"
                                A
                            ",3,4,4,14,46,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,"Casual, Intimate",Casual,Quiet,
tX-KVSQZFgA_34LLYKfUhQ,Seaside Turkish Restaurant,"Mediterranean,Turkish",$11-30,$11-30,"
                                A
                            ",34,13,16,29,20,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
3rgdWZzPpcxeAMU7PXgoKw,Surf,"American (New),Cocktail Bars,Wine Bars",Above $61,Above $61,"
                                A
                            ",14,13,16,32,74,Yes,Full Bar,,No,,,Yes,"Street, Private Lot",,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
dxoCLppcryrHuCt7UUbIVw,Italianissimo Restaurant,Italian,$31-60,$31-60,"
                                A
                            ",3,1,5,15,22,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,Free,,Classy,Dressy,Average,
nf-uyMpAyhF2zhF0DQF4xg,DaddyO’s BBQ & Sports Bar,"Barbeque,Sports Bars,American (Traditional)",$11-30,$11-30,"
                                A
                            ",27,13,19,27,70,Yes,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,Yes,Yes,No,,Casual,Casual,Average,
q6H2tAtasVm44g3K5lAGew,Vida,American (New),$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Quiet,
76B7-T4f1EdsQsoI0NM9Wg,Beso,"Spanish,Tapas Bars,Bars",$11-30,$11-30,"
                                A
                            ",34,24,43,146,195,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,Free,,Romantic,Casual,Average,
0DVNloBEwz5dkNMnc8r7bg,South Fin Grill,"Seafood,American (New)",$31-60,$31-60,"
                                A
                            ",67,52,28,40,42,Yes,Full Bar,,Yes,,,Yes,Private Lot,,No,Yes,,Free,,,Casual,Average,
